candidate_id,source_short,model_label,split,true_label,predicted_label,count
nguyen_2026_handcrafted_xgboost,Nguyen et al. 2026,XGBoost,validation,trash,metal,4
nguyen_2026_handcrafted_xgboost,Nguyen et al. 2026,XGBoost,validation,trash,paper,3
nguyen_2026_handcrafted_xgboost,Nguyen et al. 2026,XGBoost,validation,trash,plastic,6
nguyen_2026_handcrafted_xgboost,Nguyen et al. 2026,XGBoost,validation,trash,shoes,2
nguyen_2026_handcrafted_xgboost,Nguyen et al. 2026,XGBoost,validation,trash,trash,47
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,battery,battery,65
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,battery,cardboard,7
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,battery,clothes,2
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,battery,glass,14
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,battery,metal,1
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,battery,paper,3
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,battery,plastic,4
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,battery,shoes,15
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,battery,trash,2
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,biological,biological,57
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,biological,cardboard,8
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,biological,clothes,9
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,biological,glass,7
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,biological,metal,3
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,biological,paper,7
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,biological,plastic,5
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,biological,shoes,9
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,cardboard,battery,4
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,cardboard,biological,5
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,cardboard,cardboard,123
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,cardboard,clothes,15
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,cardboard,glass,15
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,cardboard,metal,8
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,cardboard,paper,14
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,cardboard,plastic,11
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,cardboard,shoes,16
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,cardboard,trash,1
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,clothes,biological,2
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,clothes,cardboard,1
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,clothes,clothes,266
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,clothes,glass,4
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,clothes,plastic,10
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,clothes,shoes,1
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,glass,battery,2
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,glass,cardboard,11
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,glass,clothes,19
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,glass,glass,143
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,glass,metal,5
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,glass,paper,15
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,glass,plastic,45
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,glass,shoes,19
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,glass,trash,1
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,metal,battery,7
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,metal,biological,3
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,metal,cardboard,13
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,metal,clothes,22
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,metal,glass,21
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,metal,metal,30
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,metal,paper,17
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,metal,plastic,18
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,metal,shoes,8
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,metal,trash,1
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,paper,biological,9
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,paper,cardboard,8
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,paper,clothes,34
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,paper,glass,17
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,paper,metal,10
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,paper,paper,90
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,paper,plastic,23
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,paper,shoes,5
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,paper,trash,4
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,plastic,battery,1
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,plastic,biological,3
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,plastic,cardboard,24
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,plastic,clothes,31
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,plastic,glass,24
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,plastic,metal,6
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,plastic,paper,18
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,plastic,plastic,123
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,plastic,shoes,6
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,plastic,trash,4
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,shoes,battery,8
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,shoes,biological,3
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,shoes,cardboard,12
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,shoes,clothes,45
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,shoes,glass,14
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,shoes,metal,7
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,shoes,paper,14
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,shoes,plastic,14
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,shoes,shoes,97
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,shoes,trash,3
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,trash,battery,2
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,trash,clothes,7
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,trash,glass,15
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,trash,metal,6
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,trash,paper,6
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,trash,plastic,11
mboli_ogungbemi_2026_rgb_pca_random_forest,Mboli & Ogungbemi 2026,PCA_RandomForest,validation,trash,trash,21
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,battery,battery,79
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,battery,biological,2
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,battery,cardboard,7
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,battery,clothes,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,battery,glass,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,battery,metal,3
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,battery,plastic,2
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,battery,shoes,12
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,battery,trash,6
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,biological,biological,71
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,biological,cardboard,5
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,biological,clothes,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,biological,glass,6
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,biological,metal,5
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,biological,paper,4
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,biological,plastic,5
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,biological,shoes,6
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,biological,trash,2
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,cardboard,battery,6
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,cardboard,biological,18
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,cardboard,cardboard,115
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,cardboard,clothes,3
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,cardboard,glass,12
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,cardboard,metal,16
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,cardboard,paper,12
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,cardboard,plastic,11
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,cardboard,shoes,12
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,cardboard,trash,7
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,clothes,battery,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,clothes,biological,8
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,clothes,cardboard,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,clothes,clothes,223
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,clothes,glass,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,clothes,metal,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,clothes,paper,12
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,clothes,plastic,23
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,clothes,shoes,9
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,clothes,trash,5
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,glass,battery,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,glass,biological,2
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,glass,cardboard,10
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,glass,clothes,3
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,glass,glass,115
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,glass,metal,18
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,glass,paper,28
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,glass,plastic,40
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,glass,shoes,21
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,glass,trash,22
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,metal,battery,7
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,metal,biological,7
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,metal,cardboard,7
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,metal,clothes,9
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,metal,glass,4
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,metal,metal,63
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,metal,paper,8
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,metal,plastic,13
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,metal,shoes,11
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,metal,trash,11
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,paper,biological,9
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,paper,cardboard,6
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,paper,clothes,17
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,paper,glass,7
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,paper,metal,17
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,paper,paper,101
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,paper,plastic,14
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,paper,shoes,7
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,paper,trash,22
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,plastic,battery,3
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,plastic,biological,4
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,plastic,cardboard,18
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,plastic,clothes,10
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,plastic,glass,19
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,plastic,metal,18
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,plastic,paper,24
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,plastic,plastic,126
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,plastic,shoes,3
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,plastic,trash,15
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,shoes,battery,19
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,shoes,biological,17
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,shoes,cardboard,9
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,shoes,clothes,19
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,shoes,glass,11
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,shoes,metal,14
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,shoes,paper,11
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,shoes,plastic,10
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,shoes,shoes,94
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,shoes,trash,13
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,trash,battery,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,trash,biological,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,trash,cardboard,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,trash,clothes,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,trash,glass,2
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,trash,metal,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,trash,paper,6
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,trash,plastic,2
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,trash,shoes,1
mboli_ogungbemi_2026_rgb_pca_rbf_svm,Mboli & Ogungbemi 2026,PCA_RBF_SVM,validation,trash,trash,52
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,battery,battery,65
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,battery,cardboard,7
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,battery,glass,17
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,battery,metal,11
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,battery,paper,1
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,battery,plastic,4
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,battery,shoes,5
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,battery,trash,3
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,biological,battery,1
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,biological,biological,57
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,biological,cardboard,1
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,biological,clothes,2
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,biological,glass,24
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,biological,paper,3
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,biological,plastic,10
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,biological,shoes,4
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,biological,trash,3
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,cardboard,battery,9
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,cardboard,biological,1
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,cardboard,cardboard,94
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,cardboard,clothes,4
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,cardboard,glass,48
sen_2025_hog_lbp_linear_svm_reference,Sen et al. 2025,HOG_Texture_LinearSVM_SGD,validation,cardboard,metal,2
